FID,Field1,nid_id,lat,lon,river,purpose,yr_comp,res_age,hydr_hght,max_dis,max_stor,norm_stor,surf_area_,res_perim_,sdi,mean_depth,mean_max_d,mean_q,drain_area,catch_surf,rel_depth_,lake_vol_m,elev,reach_code,e2rf1,mean_v,strahler,water,wetlands,urb_grass,lo_urb_dev,hi_urb_dev,industry,for_dec,for_ever,for_mixed,shrub,grass,pasture,crops,orchards,barren,tn_bg_kg_k,tp_bg_kg_k,tn_bg_kg_1,tn_kg_km2_,tp_kg_km2_,tn_point,tp_point,tn_fert,tp_fert,tn_ag_anml,tp_ag_anml,tn_forest,tp_forest,tn_barren,tp_barren,tn_shrub,tp_shrub,tn_grass,tp_grass,tn_frac,tp_frac,WinT_rcp85,WintT_abs,WinT_hist,SumT_hist,SumT_rcp85,SumT_abs,US_L3CODE,US_L3NAME,Histprecip,RCP85preci,ABSprecip,NAME
1061,855,IA03116,42.3873,-93.9789,BRUSHY CREEK,R,1998,17,0,0,31645,19660,2.7923334,22.34145069,3.771573931,45.86221356,0,80,228.0745194,81.67884058,0.741364831,24250217,NA,7.1E+12,19358,0.89,1,0,0.2,0,0.2,0,2.4,2.5,0,0.1,0,2,4.1,88,0,0,23,4,55,2061,70,1,2,88,38,6,58,0,1,0,0,0,0,0,1,0.66582,0.46424,2.93,5.41,-2.48,22.43,27.89,5.46,47,Western Corn Belt Plains,826.1,873.55,47.45,Upper Mississippi
1062,929,IL00012,37.7783,-89.4533,KINCAID CREEK,SR,1972,43,0,45400,153000,78500,10.11715,120.6251583,10.69802708,61.1998595,0,36.9233,161.356377,15.9488,0.519734964,96828180,NA,7.14E+12,20291,0.63,1,6.7,1.7,0.2,0.1,0,0,43.4,0.7,9.5,0,1,26.8,10,0,0.2,52,15,85,260,3,3,6,57,35,5,29,11,29,0,0,0,0,0,1,0.45356,0.08976,8.64,4.31,4.33,25.25,30.68,5.43,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1063,931,IL00033,37.66,-89.2833,CEDAR CREEK,SR,1974,41,0,10234,49336,28365,7.082005,69.46975049,7.363978565,28.19193528,0,0,78.217698,11.04457143,0.286158979,34987660,NA,7.14E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,4.29,4.51,25.11,30.52,5.41,71,Interior Plateau,1289.56,1353.93,64.38,Upper Mississippi
1064,932,IL00083,37.715,-89.15,CRAB ORCHARD CREEK,RS,1940,75,0,240000,166000,70746,28.125677,174.0719013,9.259170293,23.88483725,0,45.1823,556.84785,19.79856115,0.121655402,87263776,NA,7.14E+12,20287,0.69,1,1.5,6.7,1.6,4.2,1,1.7,20,1.7,2.1,0,0,41.4,17,0,0.7,58,19,102,726,64,31,40,37,21,5,29,4,10,0,0,0,0,0,0,0.45678,0.11845,8.54,4.29,4.25,25.01,30.39,5.38,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1065,933,IL00084,37.64667,-89.13834,LITTLE GRASSY CREEK,CRF,1942,73,87,19500,30900,24000,3.7433455,42.05659597,6.131956325,33.40532872,0.382211999,12.6456,40.403844,10.79351351,0.466386957,29603520,NA,7.14E+12,20289,0.4,1,7.1,4.3,0.1,0.1,0,0,54.6,8.8,4.6,0,1,13.6,6,0,0,70,17,116,188,4,5,8,28,16,3,24,21,51,0,0,0,0,0,1,0.50044,0.12647,8.78,4.27,4.51,25.05,30.42,5.38,71,Interior Plateau,1289.56,1353.93,64.38,Upper Mississippi
1066,934,IL00085,37.64278,-89.1025,GRASSY CREEK,RFO,1959,56,80,17500,29500,24500,2.8732706,43.53792861,7.24560058,41.54920039,0.521319955,0,49.986807,17.3971831,0.662117412,30220260,NA,7.14E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77,4.27,4.5,25.03,30.4,5.37,71,Interior Plateau,1289.56,1353.93,64.38,Upper Mississippi
1067,935,IL00113,37.7166,-89.0183,KASKASKIA RIVER,CRSN,1966,49,62,160000,1273734,280170,99.4718188,0,0,51.81981594,0.835803483,0,7037.00283,70.74369406,0.140348068,345584092,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,4.28,4.32,25.02,30.37,5.36,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1068,936,IL00115,37.98333,-89.945,KASKASKIA RIVER,NR,1974,41,53,62000,25246,22183,10.59467948,0,0,9.643216976,0.18194749,0,14996.0421,1415.431627,0.080027386,27362287,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26,4.36,3.91,25.45,30.92,5.47,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1069,937,IL00117,38.0383,-88.97,BIG MUDDY RIVER,CRSO,1971,44,49,87250,607910,184675,76.485654,279.62358,9.019421654,32.16447642,0.656417886,30.962,1263.91512,16.52486772,0.099345248,227792919,NA,7.14E+12,20286,0.58,1,9.8,6.1,0.5,0.6,0,0.3,12.8,0.6,0.7,0,2,45.2,22,0,0.1,52,16,86,895,78,3,4,77,56,4,33,2,5,0,0,0,0,0,1,0.52058,0.1343,8.47,4.33,4.14,25.23,30.62,5.39,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1070,938,IL00118,39.41,-88.7767,KASKASKIA RIVER,CRSN,1970,45,108,162500,1026546,207832,44.920146,333.433912,14.03408425,92.48140931,0.856309345,844.059,2729.84946,60.77117117,0.372730097,256356615,182.9,7.14E+12,20277,1.52,3,1.6,1.1,0.4,0.5,0,0.4,3.5,0,0,0,0,8.3,83,0,0,26,5,49,2280,42,2,6,91,74,1,19,0,1,0,0,0,0,0,0,0.6224,0.14088,6.8,4.62,2.19,24.25,29.64,5.39,54,Central Corn Belt Plains,958.4,1029.43,71.03,Upper Mississippi
1071,939,IL00132,42.4166,-90.1633,HELLS BRANCH CREEK,R,1978,37,0,5607,14630,11440,1.7806184,24.38353992,5.154733511,33.24992367,0,0,39.367848,22.10909091,0.673078669,14111011,NA,7.06E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,5.46,-2.2,21.53,26.96,5.43,52,Driftless Area,879.43,942.41,62.98,Upper Mississippi
1072,941,IL00135,39.035,-89.3867,"MC DAVID BRANCH, SHOAL CREEK",O,1964,51,0,8430,35800,22000,4.43535856,59.98055135,8.034169269,32.66415859,0,0,49.468809,11.15328467,0.418955322,27136560,179.8,7.14E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,4.54,2.69,24.59,29.98,5.39,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1073,942,IL00139,38.2683,-89.3617,LOCUST CREEK,R,1962,53,0,0,4232,1404,1.161727446,25.88352815,6.774328308,14.74207419,0,0,NA,NA,0.369459698,1731806,NA,7.14E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23,4.4,3.82,25.03,30.47,5.44,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1074,945,IL00178,38.765,-89.6983,EAST FORK SILVER CREEK,S,1962,53,0,0,9945,4224,2.490086187,30.70983859,5.489910134,16.16246479,0,109.294,NA,NA,0.276669322,5210220,NA,7.14E+12,20231,1.01,1,1.2,2.1,0.5,0.5,0,0.5,6.8,0.2,0.2,0,0,47.9,40,0,0,37,14,58,1647,119,2,4,87,66,5,29,0,1,0,0,0,0,0,0,0.8152,0.85965,7.75,4.51,3.24,24.96,30.38,5.42,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1075,946,IL00190,38.91,-89.9333,JOULTERS CREEK,RS,1965,50,0,9493,6610,4605,1.3961667,0,0,19.15937631,0,0,16.316937,11.68695652,0.437999216,5680175,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73,4.53,3.2,25.12,30.53,5.41,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1076,949,IL00239,38.5583,-89.0083,MARTIN BRANCH,SR,1911,104,0,5183,4165,2772,1.214058,0,0,13.88330146,0,0,17.352933,14.29333333,0.340356179,3419207,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63,4.43,3.2,24.75,30.14,5.39,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1077,950,IL00242,38.5433,-89.1083,RACCON CREEK,S,1943,72,0,23471,6700,4709,2.9542078,20.23775691,3.321519038,9.178061122,0,0,125.614515,42.52054795,0.144241765,5808457,145.4,7.14E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79,4.43,3.36,24.84,30.24,5.4,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1078,960,IL00572,42.4483,-89.3833,SOUTH BRANCH OTTER CREEK,R,1969,46,0,1230,7312,4985,1.21810486,9.050994423,2.313389981,24.29230304,0,0,16.575936,13.60797342,0.594548045,6148898,NA,7.09E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,5.48,-2.04,21.81,27.17,5.36,53,Southeastern Wisconsin Till Plains,854.36,915.42,61.06,Upper Mississippi
1079,962,IL00594,38.935,-89.3967,KINGSBURY BRANCH SHOAL CREEK,SR,1969,46,0,15568,22400,9900,3.642174,38.42740326,5.680094801,24.88883175,0,0,89.354655,24.53333333,0.35227739,12211452,160,7.14E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,4.53,2.73,24.58,29.98,5.4,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1080,964,IL00623,39.0117,-89.1133,BEAR CREEK,SR,1965,50,0,11900,13460,5560,2.6709276,35.35073307,6.101860258,20.39389258,0,0,64.74975,24.24242424,0.337077429,6858149,160,7.14E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,4.53,2.49,24.4,29.77,5.37,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1081,968,IL00693,39.1867,-89.6017,WEST FORK SHOAL CREEK,SR,1966,49,0,93550,44430,15380,5.7060726,51.78844586,6.115882358,31.51056596,0,23.4035,269.35896,47.20567376,0.356326531,18970922,180.4,7.14E+12,20323,0.52,1,3.1,1.1,0.3,0.9,1,1.1,11.7,0.2,0.3,0,0,18.5,61,0,0.1,41,6,71,503,6,6,10,83,59,3,28,1,3,0,0,0,0,0,0,0.26461,0.04838,7.29,4.59,2.7,24.74,30.15,5.42,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1082,974,IL00843,42.18,-89.89,EAST FORK PLUM CREEK,R,1974,41,0,14016,22169,14711,2.62236528,23.67380851,4.123978842,34.21134121,0,0,56.720781,21.62962963,0.570668775,18145724,NA,7.06E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,5.42,-1.93,21.78,27.17,5.4,54,Central Corn Belt Plains,958.4,1029.43,71.03,Upper Mississippi
1083,976,IL01010,42.0167,-89.3333,ROCK RIVER,SR,1914,101,0,0,3500,3500,3.642174,0,0,3.888879961,0,0,21250.86795,5834.666667,0.055043342,4317180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,5.35,-1.45,22.21,27.56,5.35,54,Central Corn Belt Plains,958.4,1029.43,71.03,Upper Mississippi
1084,979,IL01127,41.845,-89.4817,ROCK RIVER,H,1927,88,0,0,2576,2576,3.237488,0,0,3.219992608,0,0,NA,NA,0.048340528,3177444,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,5.31,-1.47,22.19,27.57,5.37,54,Central Corn Belt Plains,958.4,1029.43,71.03,Upper Mississippi
1085,986,IL01238,40.395,-91.3747,MISSISSIPPI RIVER,NH,1913,102,38,428000,0,292000,124.8253967,0,0,9.466666548,0.249122804,0,308208.81,2469.119793,0.022887914,360176160,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,4.91,1.18,24.32,29.73,5.41,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1086,987,IL10000,37.71833,-89.15056,CRAB ORCHARD CREEK,RF,1939,76,54,160000,254000,57800,26.102247,174.0719013,9.61135496,39.37975456,0.733328763,45.1823,422.16837,16.17364341,0.208206681,71295144,NA,7.14E+12,20287,0.69,1,1.5,6.7,1.6,4.2,1,1.7,20,1.7,2.1,0,0,41.4,17,0,0.7,58,19,102,726,64,31,40,37,21,5,29,4,10,0,0,0,0,0,0,0.45678,0.11845,8.53,4.29,4.24,25.01,30.39,5.38,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1087,993,IL50077,38.87667,-90.18333,MISSISSIPPI,NR,1990,25,49,650000,238000,238000,121.4058,0,0,7.933315121,0.16190439,0,444105.5853,3658.026667,0.019448925,293568240,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74,4.54,3.2,25.32,30.75,5.43,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1088,994,IL50097,37.105,-89.325,LAKE CREEK,R,1950,65,0,0,500,6615,7.222941237,37.59820143,3.946434695,3.706234976,0,0,NA,NA,0.037250878,8159470,NA,7.14E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48,4.17,5.31,25.76,31.14,5.39,73,Mississippi Alluvial Plain,1393.15,1359.99,-33.16,Upper Mississippi
1089,998,IL50412,39.9667,-91.425,FRAZIER CREEK,F,2000,15,0,0,2757,0,1.011715,57.11129514,16.01724452,11.02797468,0,0,44.02983,43.52,0.296160592,0,NA,7.11E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37,4.8,1.57,24.45,29.86,5.4,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1090,1002,IL50464,38.7821,-90.1427,MISSISSIPPI RIVER,F,0,0,0,0,0,2200,2.2662416,0,0,3.92856241,0,0,NA,NA,0.070492215,2713656,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86,4.52,3.35,25.38,30.82,5.44,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1091,1003,IL50499,37.7633,-89.035,OHIO RIVER,NRFS,1980,35,53,190000,738700,406000,95.505896,0,0,31.3007756,0.590580672,0,372958.56,3905.084746,0.086516832,500792880,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51,4.29,4.22,24.98,30.34,5.36,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1092,1005,IL50527,38.5358,-89.605,TRIB GRASSY BRANCH,R,1975,40,0,230,423,187,2.2055387,0,0,0.776145007,0,0,3.1856877,1.44440367,0.014117121,230661,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,4.47,3.58,25.14,30.58,5.44,72,Interior River Valleys and Hills,1075.06,1142.37,67.31,Upper Mississippi
1093,1008,IL83003,41.75,-89.66666,ROCK,HC,1907,108,10,23000,7000,7000,9.712464,0,0,2.916659971,0.307016839,0,22662.4125,2333.333333,0.025280269,8634360,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,5.3,-0.98,22.61,28,5.4,54,Central Corn Belt Plains,958.4,1029.43,71.03,Upper Mississippi
1094,1627,MN00001,45.78248,-94.7769,ADLEY CREEK - TRIB,RF,0,0,6,130,81434,75005,8.460121324,21.19841483,2.05593785,38.95348873,6.492248122,0,NA,NA,0.361758436,92517167,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,6.17,-5.94,20.91,26.37,5.46,51,North Central Hardwood Forests,772.08,827.64,55.56,Upper Mississippi
1095,1631,MN00015,47.59684,-94.83697,TURTLE RIVER,O,1938,77,12,2430,19018,12960,3.445395157,14.69342649,2.233050045,22.33793318,1.861494432,0,NA,NA,0.325075374,15985901,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84,6.42,-8.26,18.97,24.4,5.43,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1096,1633,MN00020,47.02965,-95.18829,HAY CREEK,O,1938,77,7,780,4000,1900,2.60213098,11.58803622,2.026469905,6.220825532,0.888689362,0,181.2993,69.67340591,0.104170332,2343612,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64,6.33,-7.97,19.21,24.63,5.41,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1097,1638,MN00027,46.07471,-95.82016,PELICAN CREEK,O,1951,64,9,520,620,434,15.09432008,43.75622821,3.177078842,0.166224608,0.018469401,0,NA,NA,0.001155711,535330,NA,7.02E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,6.15,-6.56,20.75,26.19,5.44,51,North Central Hardwood Forests,772.08,827.64,55.56,Upper Mississippi
1098,1639,MN00028,45.91209,-95.88252,POMME DE TERRE RIVER,O,1937,78,10,2000,5064,4048,2.116744862,9.850204601,1.909879141,9.681493677,0.968149368,55.076,NA,NA,0.179749923,4993127,NA,7.02E+12,17656,0.5,2,10.4,9,0.2,0.4,0,0.4,8.9,0.1,0.2,0,0,19,51,0,0.1,3,1,7,412,10,2,5,83,56,7,38,1,1,0,0,0,0,0,0,0.22675,0.04457,-0.41,6.12,-6.53,20.74,26.19,5.45,51,North Central Hardwood Forests,772.08,827.64,55.56,Upper Mississippi
1099,1640,MN00033,46.80296,-94.52022,PINE RIVER,O,1936,79,6,1225,126737,122120,6.36139628,14.56402812,1.628921572,80.62470813,13.43745136,0,NA,NA,0.863480498,150632578,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08,6.32,-7.4,19.28,24.72,5.44,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1100,1641,MN00034,46.8094,-94.39208,PINE RIVER,O,1937,78,10,2600,8168,6716,2.120378674,11.4871793,2.225366659,15.58904407,1.558904407,0,NA,NA,0.28918341,8284052,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06,6.32,-7.38,19.23,24.67,5.44,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1101,1642,MN00035,46.72099,-94.40003,PINE RIVER,R,1909,106,9,1100,3720,1740,2.02343,6.510156626,1.291047545,7.43998292,0.826664769,0,NA,NA,0.141282525,2146255,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87,6.31,-7.18,19.36,24.81,5.45,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1102,1643,MN00040,47.27068,-93.94921,LEECH LAKE RIVER,O,1960,55,8,7900,44870,20850,5.749042779,13.13302872,1.545119292,31.58476956,3.948096194,515.454,NA,NA,0.355828349,25718058,NA,7.01E+12,17447,1.55,2,20.5,24.2,0.1,0.1,0,0.3,36.7,4.2,2.1,2,0,6.7,2,0,1,19,3,35,68,2,4,8,7,5,4,19,30,60,2,5,1,3,0,0,0.51316,0.112,-1.21,6.36,-7.57,19.09,24.51,5.42,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1103,1644,MN00043,46.85769,-93.99018,DAGGETT BROOK,O,1936,79,7,1125,72776,68165,6.418045423,30.09156559,3.350721108,45.88836442,6.555480631,0,NA,NA,0.489284872,84080164,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02,6.32,-7.33,19.16,24.59,5.43,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1104,1645,MN00045,46.57493,-94.3244,MAYO CREEK - TRIB,O,1937,78,6,1225,11730,10200,1.690985756,13.29124334,2.883304606,28.07212223,4.678687038,0,NA,NA,0.583130658,12581496,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.67,6.3,-6.97,19.67,25.12,5.45,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1105,1646,MN00046,46.61664,-94.18419,PELICAN BROOK - TRIB,O,1938,77,6,350,170275,149842,34.08227584,48.49475836,2.343286537,20.2180602,3.3696767,0,NA,NA,0.093548277,184827110,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,6.29,-6.94,19.8,25.24,5.45,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1106,1647,MN00047,46.62743,-94.16839,PELICAN BROOK,O,1937,78,10,1235,10744,8812,2.67902132,22.00617282,3.792724748,16.22956999,1.622956999,0,38.84985,14.50151057,0.267842526,10869426,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,6.3,-6.95,19.82,25.26,5.45,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1107,1648,MN00048,46.74706,-94.0516,DAGGETT BROOK,O,1936,79,6,2200,6842,5909,1.427211707,9.967813121,2.353697134,19.40045224,3.233408707,0,NA,NA,0.438660225,7288633,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.82,6.3,-7.13,19.59,25.02,5.43,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1108,1649,MN00051,46.78125,-93.99327,DAGGETT BROOK,O,1936,79,8,1420,72412,67360,6.093184759,28.54390546,3.262016188,48.09316723,6.011645904,0,NA,NA,0.526285989,83087213,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.86,6.31,-7.17,19.4,24.84,5.43,50,Northern Lakes and Forests,775.94,844.07,68.14,Upper Mississippi
1109,1650,MN00059,45.06268,-94.25822,COLLINWOOD CREEK,O,1955,60,6,235,8580,6864,2.527280259,8.060569739,1.430322361,13.73887164,2.28981194,0,NA,NA,0.23344521,8466607,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,6.07,-5.07,21.44,26.91,5.46,51,North Central Hardwood Forests,772.08,827.64,55.56,Upper Mississippi
1110,1651,MN00061,45.26427,-94.93447,CROW RIVER MIDDLE FORK,O,1964,51,7,435,13212,11010,3.774673742,14.60351088,2.120373948,14.16466567,2.023523667,0,NA,NA,0.196936956,13580615,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,6.06,-5.43,21.49,26.95,5.46,51,North Central Hardwood Forests,772.08,827.64,55.56,Upper Mississippi
1111,1652,MN00063,45.05641,-94.92167,CROW RIVER SOUTH FORK - TRIB,O,1941,74,6,925,5414,2831,4.455284308,25.5657501,3.416769794,4.917677128,0.819612855,0,NA,NA,0.062933647,3491982,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.02,-5.32,21.43,26.87,5.45,47,Western Corn Belt Plains,826.1,873.55,47.45,Upper Mississippi
1112,1653,MN00064,44.98223,-94.92417,JUDICIAL DITCH NO. 1,O,1940,75,7,1299,47223,38637,10.48380314,20.6208722,1.796563173,18.22854058,2.604077226,0,NA,NA,0.152073336,47657967,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,6.01,-5.18,21.51,26.96,5.45,47,Western Corn Belt Plains,826.1,873.55,47.45,Upper Mississippi
1113,1654,MN00065,45.3274,-94.88644,CROW RIVER MIDDLE FORK,O,1948,67,7,125,6132,5256,1.253123252,10.53464542,2.654715095,19.80275165,2.828964522,0,NA,NA,0.477847425,6483171,NA,7.01E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,6.07,-5.52,21.42,26.88,5.46,51,North Central Hardwood Forests,772.08,827.64,55.56,Upper Mississippi
